"X","Y","DateTime"
"1084.6","423.6","291996755227"
"1070.7","416.8","291996763793"
"1059.5","422.3","291996771976"
"1040.1","399.9","291996780282"
"1051.9","409.0","291996788674"
"1052.6","412.3","291996796945"
"1056.6","421.2","291996805334"
"1068.1","430.9","291996813632"
"1069.2","420.4","291996821969"
"1082.8","431.2","291996830278"
"1081.2","424.8","291996838635"
"1078.6","437.7","291996846921"
"1082.9","433.1","291996855302"
"1067.3","435.2","291996863632"
"1062.7","448.6","291996871880"
"1091.8","446.1","291996880271"
"1056.2","394.1","291996888619"
"1057.8","400.5","291996896934"
"1051.8","398.7","291996905295"
"1076.6","414.3","291996913552"
"1089.9","405.2","291996921899"
"1094.7","408.4","291996930277"
"1089.4","391.1","291996938554"
"1089.3","402.3","291996946969"
"1089.5","404.7","291996955278"
"1093.3","428.8","291996963628"
"1090.9","409.0","291996971967"
"1079.2","459.2","291996980253"
"1080.1","389.0","291996988558"
"1076.3","392.7","291997005271"
"1093.0","435.9","291997013640"
"1092.9","514.4","291997021942"
"1107.1","520.6","291997030279"
"1106.8","528.0","291997038542"
"1114.4","551.2","291997046903"
"1114.5","551.0","291997055267"
"1134.7","559.1","291997063682"
"1105.8","480.1","291997071869"
"1120.2","514.8","291997080260"
"1118.7","508.7","291997088600"
"1119.7","521.2","291997096902"
"1117.1","523.5","291997105265"
"1113.7","526.8","291997113556"
"1113.1","523.6","291997121873"
"1124.3","552.0","291997130316"
"1130.0","554.5","291997138592"
"1126.0","549.1","291997146906"
"1119.8","525.2","291997155190"
"1107.5","527.3","291997163536"
"1112.6","528.7","291997171916"
"1109.6","542.6","291997180196"
"1114.8","532.5","291997188580"
"1111.2","533.4","291997196887"
"1130.7","533.2","291997205208"
"1136.1","530.8","291997213520"
"1144.0","528.8","291997221917"
"1137.6","526.2","291997230238"
"1119.1","530.8","291997238580"
"1107.3","524.7","291997246849"
"1107.9","540.1","291997255247"
"1107.4","529.4","291997263504"
"1103.9","509.2","291997271828"
"1109.0","519.6","291997280222"
"1128.3","486.9","291997288549"
"1103.4","554.8","291997296873"
"1088.3","594.7","291997305220"
"1046.6","680.4","291997313543"
"1023.6","703.1","291997321851"
"1009.7","703.1","291997330232"
"999.8","711.7","291997338586"
"995.5","710.6","291997346881"
"985.5","704.0","291997355270"
"970.8","695.6","291997363548"
"963.9","691.3","291997371936"
"977.4","718.5","291997380216"
"1014.7","733.5","291997388571"
"1021.8","720.3","291997396998"
"1020.7","779.4","291997405232"
"1020.5","777.6","291997413560"
"1020.5","777.6","291997421972"
"1023.9","776.6","291997430237"
"1026.3","790.2","291997438563"
"1026.3","790.2","291997446866"
"1054.1","812.8","291997455248"
"1033.6","749.7","291997463547"
"1041.6","796.6","291997471944"
"1027.3","762.9","291997480236"
"1014.3","680.0","291997488498"
"1043.2","702.1","291997496931"
"1043.8","710.5","291997505461"
"1015.9","717.0","291997513618"
"1007.0","707.9","291997521935"
"1005.7","708.9","291997530353"
"1035.8","763.4","291997538547"
"1035.8","763.4","291997547004"
"1014.0","720.2","291997555400"
"1010.5","720.5","291997563510"
"1028.0","715.4","291997571824"
"1044.6","767.9","291997580158"
"1046.0","772.2","291997588517"
"1045.3","771.7","291997596891"
"1049.8","761.7","291997605213"
"1038.4","759.7","291997613487"
"1041.7","768.0","291997621863"
"1010.3","708.8","291997630225"
"1018.4","694.1","291997638520"
"1014.1","684.8","291997646824"
"1018.3","713.3","291997655220"
"1042.5","788.9","291997663494"
"1035.4","751.2","291997671828"
"1032.5","743.3","291997680212"
"1024.1","734.4","291997688526"
"1024.6","761.2","291997696896"
"1065.4","728.6","291997705196"
"1054.0","722.6","291997713541"
"1044.3","760.5","291997721865"
"1019.5","739.0","291997730187"
"1013.7","743.9","291997746914"
"1013.8","747.9","291997755198"
"1013.1","748.8","291997763585"
"1010.2","732.1","291997771865"
"1012.7","733.1","291997780203"
"995.4","676.0","291997788639"
"1023.7","707.0","291997796801"
"1026.4","706.7","291997805206"
"1036.8","732.4","291997813491"
"1007.2","744.4","291997821835"
"1001.6","728.8","291997830196"
"988.3","723.6","291997838467"
"988.1","705.7","291997846806"
"980.4","744.6","291997855172"
"966.8","745.9","291997863546"
"991.0","738.8","291997871876"
"994.8","754.9","291997880140"
"999.7","723.1","291997888547"
"1008.2","644.9","291997896881"
"1008.2","644.9","291997905123"
"1017.3","710.1","291997913615"
"1008.0","701.0","291997921939"
"998.5","718.7","291997930272"
"1010.0","712.4","291997946846"
"988.9","724.1","291997955151"
"998.1","739.4","291997963624"
"1001.5","712.8","291997971855"
"1036.4","733.5","291997980281"
"1046.0","741.1","291997988586"
"1045.0","746.9","291997996922"
"1045.4","745.7","291998005225"
"1008.8","724.5","291998013593"
"997.6","729.2","291998021975"
"965.5","683.7","291998030194"
"986.6","661.9","291998038579"
"1048.5","781.8","291998271859"
"1014.3","753.2","291998288551"
"1020.0","759.6","291998296838"
"1022.8","759.8","291998313483"
"1004.5","770.8","291998321846"
"1009.2","787.8","291998330173"
"999.5","762.4","291998338631"
"1027.0","768.9","291998346928"
"1035.5","742.9","291998355130"
"1047.1","736.5","291998363534"
"1029.4","802.3","291998371839"
"1017.8","817.1","291998380144"
"1001.5","829.4","291998388488"
"1006.2","780.0","291998396912"
"1026.5","813.1","291998405113"
"1060.6","813.6","291998413483"
"1067.0","820.1","291998421916"
"1073.9","843.5","291998430206"
"1039.9","798.7","291998438467"
"1038.9","794.7","291998446917"
"1039.2","800.7","291998455215"
"1032.3","796.8","291998463544"
"1031.8","810.0","291998471846"
"1019.6","790.3","291998480234"
"1030.6","751.8","291998488535"
"1039.8","703.0","291998496848"
"1038.2","702.7","291998505183"
"1041.3","796.4","291998513470"
"1040.9","796.3","291998521851"
"1039.6","787.7","291998530171"
"1047.2","849.6","291998538536"
"1033.6","854.8","291998546933"
"1029.7","848.0","291998555150"
"1004.0","818.4","291998563472"
"1024.3","785.4","291998571933"
"1010.1","777.1","291998580126"
"1040.9","790.5","291998588447"
"1030.4","773.0","291998596823"
"1039.5","823.1","291998605183"
"1027.9","802.5","291998613354"
"1024.4","793.9","291998621718"
"1022.6","795.0","291998630108"
"1010.6","786.3","291998638612"
"1010.7","805.6","291998646783"
"1015.2","811.3","291998655082"
"1017.5","824.0","291998663421"
"1021.4","818.5","291998671890"
"1036.0","799.9","291998680186"
"1051.6","796.5","291998688463"
"1048.1","813.2","291998696863"
"1028.7","795.2","291998705074"
"1012.2","795.7","291998713537"
"1009.3","784.0","291998721903"
"996.0","777.4","291998730209"
"1048.5","771.7","291998738472"
"1087.4","788.1","291998746798"
"1122.0","796.6","291998755141"
"1142.0","773.9","291998763399"
"1190.0","755.4","291998771894"
"1190.8","755.4","291998780113"
"1221.4","836.2","291998788450"
"1231.2","837.1","291998796871"
"1233.2","834.1","291998813494"
"1213.2","850.1","291998821754"
"1198.7","831.8","291998838410"
"1221.1","805.1","291998846710"
"1230.2","855.3","291998855210"
"1025.1","680.7","291999113337"
"1030.9","590.6","291999121685"
"980.2","590.7","291999130014"
"965.5","568.2","291999138475"
"950.6","584.7","291999146700"
"976.9","573.6","291999155048"
"974.8","553.7","291999163522"
"991.5","559.4","291999171747"
"999.5","572.4","291999180109"
"994.2","567.6","291999188453"
"998.4","599.4","291999196666"
"1004.5","550.2","291999205220"
"1002.8","545.6","291999213382"
"994.0","549.6","291999221755"
"998.4","606.0","291999230071"
"1003.0","559.4","291999238471"
"1016.7","573.1","291999246857"
"1017.5","557.2","291999255087"
"1009.4","566.6","291999263330"
"1002.8","567.3","291999271809"
"998.3","539.2","291999280069"
"999.8","548.4","291999288404"
"991.3","541.4","291999296815"
"1002.5","562.9","291999305150"
"998.9","561.3","291999313396"
"1014.5","550.0","291999321683"
"1006.1","575.3","291999330060"
"1014.6","575.4","291999338544"
"1014.6","575.4","291999346733"
"995.1","568.3","291999355130"
"1005.5","532.2","291999364627"
"1004.1","551.3","291999371818"
"1004.7","552.7","291999380140"
"1014.6","564.7","291999388382"
"1020.1","561.8","291999396817"
"1030.4","570.7","291999405053"
"1015.1","572.5","291999413431"
"1018.1","579.6","291999421784"
"995.5","585.6","291999430157"
"993.9","582.3","291999438455"
"975.9","586.0","291999446811"
"988.4","592.6","291999455118"
"1046.9","606.2","291999463432"
"1046.7","606.3","291999471798"
"1021.3","572.6","291999480046"
"1003.1","558.4","291999488504"
"994.5","579.4","291999496685"
"1004.3","578.8","291999505103"
"1014.3","588.1","291999513386"
"1012.6","574.8","291999521792"
"1018.5","575.1","291999530036"
"1018.6","575.1","291999538484"
"1011.4","547.7","291999546732"
"1002.5","550.2","291999555126"
"1002.8","581.6","291999563350"
"1002.6","581.6","291999571712"
"999.9","563.9","291999580142"
"999.0","562.3","291999588355"
"994.1","557.5","291999596712"
"992.4","535.9","291999605186"
"1009.2","548.7","291999613349"
"1020.4","533.8","291999621701"
"1026.1","545.2","291999630036"
"1018.2","550.7","291999638350"
"1019.6","543.9","291999646647"
"1397.8","845.6","292004203760"
"1173.0","710.9","292004478705"
"1105.5","584.5","292004503614"
"1057.6","581.1","292004520297"
"1051.3","555.4","292004528748"
"1080.5","590.5","292004545361"
"1106.0","594.6","292004553655"
"1047.7","664.8","292004570272"
"1045.7","666.4","292004578701"
"982.5","675.4","292004595409"
"982.1","678.4","292004603727"
"1042.0","663.9","292004620282"
"1016.6","678.4","292004628736"
"1055.0","695.5","292004645224"
"1077.7","713.5","292004653535"
"1068.1","729.0","292004670297"
"1060.3","665.2","292004678751"
"1045.4","615.6","292004695318"
"1065.5","590.1","292004703649"
"1078.9","501.9","292004720204"
"1071.1","456.2","292004728595"
"1086.4","438.9","292004745334"
"1109.9","437.1","292004753644"
"1121.8","431.4","292004770239"
"1129.9","404.5","292004795302"
"1114.1","413.1","292004803637"
"1118.5","432.5","292004820310"
"1114.5","432.8","292004828521"
"1103.2","421.7","292004845319"
"1099.4","469.6","292004853594"
"1096.2","494.2","292004870361"
"1102.6","423.8","292004878610"
"1125.6","414.0","292004895430"
"1120.6","440.2","292004903595"
"1083.9","467.1","292004920339"
"1095.5","445.7","292004928892"
"1117.1","447.6","292004945497"
"1096.8","460.5","292004953643"
"1077.3","442.9","292004970178"
"1104.8","458.2","292004995356"
"1118.8","498.6","292005003562"
"1107.3","561.3","292005020209"
"1102.9","572.7","292005028738"
"1122.1","587.4","292005045399"
"1140.3","568.5","292005053531"
"1127.4","551.1","292005070259"
"1127.1","550.1","292005078923"
"1136.6","578.3","292005095282"
"1134.5","579.7","292005103574"
"1134.4","565.9","292005120138"
"1138.0","587.6","292005128600"
"1128.5","578.8","292005145299"
"1128.0","569.7","292005170194"
"1124.8","535.1","292005178676"
"1106.5","554.1","292005195340"
"1093.1","550.8","292005203458"
"1124.5","597.2","292005212002"
"1123.0","600.4","292005220394"
"1119.9","600.8","292005228874"
"1098.5","597.7","292005236784"
"1072.5","595.1","292005245345"
"1072.5","595.1","292005253464"
"1072.6","595.8","292005261972"
"1089.3","547.4","292005270226"
"1094.1","557.0","292005278648"
"1105.3","533.4","292005286825"
"1114.9","581.6","292005295323"
"1101.6","556.3","292005303529"
"1102.0","556.4","292005311867"
"1101.1","556.0","292005320134"
"1112.5","565.9","292005328691"
"1104.2","544.6","292005336876"
"1101.8","552.8","292005345301"
"1101.9","546.8","292005353534"
"1089.5","546.2","292005361960"
"1078.9","530.9","292005370300"
"1077.0","531.5","292005378627"
"1080.7","538.1","292005386856"
"1078.6","585.2","292005395315"
"1087.9","538.8","292005420302"
"1103.2","538.7","292005428845"
"1103.2","538.7","292005436852"
"1092.0","569.9","292005445281"
"1085.3","553.1","292005453516"
"1090.8","554.2","292005461924"
"1090.2","560.7","292005470215"
"1090.5","576.4","292005478610"
"1078.2","599.4","292005486884"
"1074.8","744.3","292005495308"
"1064.2","710.7","292005503547"
"1053.1","719.4","292005511931"
"1043.8","706.8","292005520221"
"1045.5","708.9","292005528664"
"1044.8","704.3","292005536838"
"1035.9","701.5","292005545481"
"1022.9","676.2","292005553580"
"1022.8","676.4","292005561958"
"1000.6","664.4","292005570256"
"1001.7","651.3","292005578621"
"992.7","646.9","292005586858"
"1011.7","657.8","292005595264"
"1029.8","651.5","292005603582"
"1042.0","691.5","292005611935"
"1044.1","703.0","292005620152"
"1023.9","746.4","292005628480"
"1044.5","744.1","292005636960"
"1041.3","670.8","292005645164"
"1022.8","660.1","292005653593"
"1022.8","660.1","292005661902"
"1037.4","731.1","292005670152"
"1049.1","693.5","292005678652"
"1046.7","688.3","292005686862"
"1057.4","706.1","292005695313"
"1061.3","753.3","292005711911"
"1052.3","749.4","292005720252"
"1036.5","713.5","292005728579"
"1010.7","687.9","292005736873"
"1024.2","682.0","292005745227"
"1025.0","661.7","292005753515"
"1045.8","691.2","292005761870"
"1022.3","608.7","292005770153"
"1016.2","597.4","292005787058"
"1057.1","597.8","292005795327"
"1096.0","563.8","292005803513"
"1120.9","563.3","292005811961"
"1112.6","555.5","292005820278"
"1134.9","625.0","292005836933"
"1089.1","501.0","292005845250"
"1099.6","519.7","292005853509"
"1094.5","524.5","292005870184"
"1093.5","545.5","292005878585"
"1103.1","501.8","292005886883"
"1142.6","577.0","292005895169"
"1145.9","572.4","292005903569"
"1114.5","567.6","292005911899"
"1128.9","565.7","292005920155"
"1132.2","562.5","292005928387"
"1125.8","559.9","292005936844"
"1111.4","557.1","292005945226"
"1112.5","556.9","292005953535"
"1142.8","567.9","292005961854"
"1125.5","574.1","292005970146"
"1117.8","543.0","292005978509"
"1099.8","552.0","292005986809"
"1129.1","564.0","292005995285"
"1145.5","559.3","292006003386"
"1098.9","540.0","292006020042"
"1092.2","526.0","292006028592"
"1094.6","463.3","292006036956"
"1145.6","589.7","292006045147"
"1160.9","618.0","292006061697"
"1132.4","639.5","292006070171"
"1223.5","253.8","292008779510"
"1108.7","346.8","292008796107"
"1021.8","417.2","292008804316"
"1043.1","437.6","292008821151"
"1039.8","415.5","292008829265"
"1040.4","387.1","292008845966"
"1032.2","400.0","292008854336"
"1058.0","465.3","292008870998"
"1050.6","455.1","292008879307"
"1166.8","341.3","292009095922"
"1145.0","623.5","292009121115"
"1127.1","564.4","292009145890"
"1101.4","507.1","292009154479"
"1114.9","520.4","292009170972"
"1119.9","604.5","292009179268"
"1105.0","588.1","292009195913"
"1109.0","541.1","292009204500"
"1118.6","550.8","292009220948"
"1120.9","510.9","292009229283"
"1113.7","508.5","292009245946"
"1128.0","562.9","292009254413"
"1124.0","540.5","292009270854"
"1104.0","444.9","292009279242"
"1084.6","437.4","292009295900"
"1110.8","490.8","292009304295"
"1111.5","522.6","292009321085"
"1106.0","519.8","292009329216"
"1105.5","492.6","292009345969"
"1092.6","508.0","292009354417"
"1028.4","611.2","292009371072"
"990.0","667.7","292009379329"
"981.3","642.1","292009395972"
"977.9","643.2","292009404393"
"1005.8","675.0","292009420929"
"997.4","677.4","292009429293"
"970.7","664.3","292009446011"
"982.2","662.3","292009454356"
"1012.3","701.9","292009471079"
"1005.3","717.6","292009479259"
"988.8","665.9","292009495871"
"1008.4","628.5","292009504246"
"959.7","643.9","292009520861"
"949.3","643.5","292009529191"
"990.3","650.3","292009545887"
"994.2","648.8","292009554365"
"1007.1","662.1","292009571058"
"1016.7","649.7","292009579267"
"987.5","637.5","292009595871"
"983.6","628.0","292009604411"
"1008.2","638.2","292009621003"
"999.3","682.0","292009629188"
"958.0","659.2","292009645822"
"946.8","651.5","292009654212"
"974.1","661.5","292009671050"
"978.7","635.2","292009679200"
"975.9","648.6","292009695911"
"965.2","712.5","292009704372"
"965.9","709.8","292009720961"
"968.1","679.5","292009729258"
"999.9","687.3","292009745923"
"1006.0","710.9","292009754239"
"963.1","705.2","292009770886"
"964.0","701.3","292009779282"
"979.1","693.1","292009795801"
"1002.5","648.1","292009804304"
"994.1","671.3","292009820899"
"965.1","696.2","292009829212"
"953.6","644.8","292009845912"
"954.7","653.0","292009854355"
"970.5","698.6","292009870991"
"963.1","698.9","292009879296"
"986.7","729.6","292009895825"
"987.9","735.6","292009904194"
"968.5","644.7","292009921015"
"967.6","664.0","292009929214"
"959.2","657.7","292009945869"
"931.8","694.2","292009970961"
"944.6","728.1","292009979213"
"998.5","759.0","292009995981"
"1038.9","821.6","292010020848"
"1045.3","813.5","292010029270"
"1021.2","767.4","292010045910"
"1035.9","767.8","292010054163"
"1054.3","780.5","292010070964"
"1040.8","731.4","292010079232"
"1001.7","418.9","292010395984"
"1030.0","422.9","292010404305"
"1007.6","341.5","292010420806"
"1014.1","353.4","292010429157"
"1018.7","389.6","292010445838"
"1030.8","432.5","292010454259"
"1072.5","510.9","292010471031"
"1049.0","523.4","292010479219"
"1057.0","516.7","292010504298"
"1053.5","528.2","292010520773"
"1017.5","530.0","292010595829"
"1017.5","530.0","292010620925"
"1135.1","424.7","292010954063"
"1097.3","381.8","292010962409"
"1100.7","306.1","292010979130"
"1101.6","300.4","292010995744"
"1081.9","317.6","292011003984"
"1070.5","328.7","292011020716"
"1066.1","267.9","292011029050"
"1166.8","330.8","292011045810"
"1190.2","322.2","292011054047"
"1079.6","327.3","292011070710"
"1118.3","335.2","292011079047"
"1132.3","338.6","292011095698"
"1129.3","345.1","292011104227"
"1157.8","372.0","292011120858"
"1149.8","402.6","292011129002"
"1087.8","338.8","292011145725"
"1101.5","307.8","292011154002"
"1080.8","313.6","292011170842"
"1087.6","326.6","292011178917"
"1097.0","345.0","292011195688"
"1093.3","317.9","292011204085"
"1106.3","280.4","292011220686"
"1109.4","228.8","292011228984"
"1152.2","285.2","292011245578"
"1121.7","371.6","292011254088"
"1102.0","418.9","292011270766"
"1079.2","481.6","292011287417"
"1151.0","371.8","292011528975"
"1058.0","408.4","292011537305"
"1047.8","439.2","292011545579"
"1027.9","453.1","292011554150"
"1042.9","455.7","292011562262"
"1035.0","421.4","292011570581"
"1020.5","455.8","292011578957"
"988.4","414.1","292011587288"
"960.0","401.2","292011595581"
"960.0","401.2","292011604090"
"979.0","403.6","292011612279"
"1021.3","432.0","292011620757"
"1007.0","409.2","292011628952"
"1008.6","431.3","292011637447"
"1015.1","428.6","292011645604"
"1008.8","449.1","292011653977"
"998.5","425.4","292011662214"
"989.7","419.4","292011670648"
"1021.7","412.8","292011678924"
"1026.1","404.6","292011687300"
"1043.9","426.7","292011695598"
"1057.5","475.3","292011704116"
"1012.4","473.0","292011712262"
"1067.4","611.4","292011945559"
"1054.0","520.2","292011953902"
"1032.7","519.1","292011962187"
"1033.6","483.3","292011970548"
"1074.1","497.5","292011978819"
"1052.7","496.3","292011987248"
"1015.5","501.8","292011995594"
"1019.1","488.9","292012003925"
"1010.0","509.6","292012012242"
"1024.9","506.1","292012020725"
"1020.3","500.4","292012028840"
"1023.5","492.2","292012037393"
"1027.8","499.5","292012045581"
"1032.0","512.2","292012054081"
"1026.2","508.1","292012062171"
"1032.8","512.6","292012070593"
"1036.8","490.9","292012079000"
"1044.1","492.9","292012087417"
"1027.7","474.4","292012095519"
"1017.3","491.2","292012104131"
"1022.4","476.1","292012112186"
"1030.4","474.7","292012120753"
"1029.0","461.4","292012128915"
"1020.3","472.6","292012137387"
"1024.9","475.2","292012145589"
"1027.1","490.7","292012153901"
"1022.7","485.1","292012162172"
"1025.1","501.9","292012170678"
"1031.3","490.1","292012178946"
"1031.8","485.6","292012187417"
"1031.5","470.3","292012195688"
"1037.2","486.9","292012203934"
"1037.2","486.9","292012212202"
"1042.0","516.6","292012220752"
"1048.3","500.6","292012228895"
"1037.0","491.6","292012237130"
"1035.0","490.8","292012245638"
"1029.1","498.8","292012254049"
"1031.9","500.3","292012262278"
"1025.6","495.5","292012270621"
"1023.6","511.8","292012278863"
"1025.0","516.0","292012287316"
"1025.8","515.2","292012295568"
"1033.2","487.7","292012304040"
"1021.4","489.1","292012312349"
"989.2","522.8","292012320532"
"1004.6","513.9","292012328833"
"1012.0","502.8","292012337259"
"1028.1","504.3","292012345736"
"1026.9","487.9","292012354003"
"1022.3","489.3","292012362141"
"1018.4","503.0","292012370698"
"1028.9","505.9","292012378948"
"1035.2","512.8","292012387333"
"1053.6","455.8","292012395600"
"1028.0","469.0","292012404005"
"1018.5","468.7","292012412265"
"1011.1","496.4","292012420612"
"1015.5","504.4","292012428875"
"1015.8","492.2","292012437289"
"1031.0","501.6","292012445547"
"989.4","479.3","292012453978"
"1004.4","506.8","292012462236"
"1011.8","518.9","292012470665"
"1020.6","509.8","292012478931"
"1015.7","500.3","292012487135"
"1021.9","492.9","292012495621"
"1013.1","492.8","292012503962"
"1018.8","512.7","292012512233"
"1013.6","511.4","292012520636"
"1010.5","517.5","292012528943"
"1006.9","504.0","292012537263"
"1009.3","508.4","292012545617"
"1009.6","544.4","292012762224"
"1006.1","546.7","292012770495"
"985.9","502.2","292012787292"
"984.2","502.6","292012795512"
"964.5","526.3","292012812250"
"967.1","529.2","292012820534"
"994.8","504.9","292012828853"
"984.1","495.5","292012837435"
"983.7","496.5","292012845554"
"986.7","516.4","292012853887"
"995.8","519.7","292012862190"
"998.9","521.4","292012870614"
"991.2","524.6","292012878929"
"990.7","530.1","292012887224"
"989.5","528.1","292012895550"
"994.7","525.4","292012903929"
"988.1","519.5","292012912197"
"991.8","505.8","292012920655"
"995.5","488.5","292012928854"
"997.3","489.9","292012937262"
